id,timestamp,user,text,ticker,topic_label,engagement
topic_1704,2025-05-07T12:16:34.040520,user_2278,$TSLA supplier reported — analysts note,TSLA,supply_chain,7
topic_1705,2025-10-13T12:16:34.040520,user_1290,$AAPL yield reported — investors cautious,AAPL,dividend,5
topic_1706,2025-04-25T12:16:34.040520,user_752,$GOOG released reported — investors cautious,GOOG,product_launch,5
topic_1707,2025-05-30T12:16:34.040520,user_721,$JPM port reported — stock jumps,JPM,supply_chain,5
topic_1708,2025-06-07T12:16:34.040520,user_240,$NVDA cash return reported — stock jumps,NVDA,dividend,7
topic_1709,2025-07-09T12:16:34.040520,user_1995,$AAPL delay reported — market reaction muted,AAPL,supply_chain,5
topic_1710,2025-10-18T12:16:34.040520,user_374,$WMT rate hike reported — analysts note,WMT,macro,6
topic_1711,2025-09-19T12:16:34.040520,user_2309,$META spinoff reported — analysts note,META,merger,8
topic_1712,2025-01-22T12:16:34.040520,user_393,$MSFT beat reported — analysts note,MSFT,earnings,6
topic_1713,2025-07-10T12:16:34.040520,user_1596,$WMT inflation reported — investors cautious,WMT,macro,13
topic_1714,2025-03-28T12:16:34.040520,user_892,$NVDA gdp reported — market reaction muted,NVDA,macro,9
topic_1715,2025-02-28T12:16:34.040520,user_1836,$WMT  unveiled reported — market reaction muted,WMT,product_launch,10
topic_1716,2025-09-11T12:16:34.040520,user_531,$BAC inflation reported — stock jumps,BAC,macro,9
topic_1717,2025-10-23T12:16:34.040520,user_198,$AMZN insider sell reported — market reaction muted,AMZN,insider_trading,12
topic_1718,2024-12-29T12:16:34.040520,user_1961,$TSLA inflation reported — market reaction muted,TSLA,macro,11
topic_1719,2025-09-26T12:16:34.040520,user_1095,$AAPL guidance reported — market reaction muted,AAPL,guidance,4
topic_1720,2025-07-04T12:16:34.040520,user_1592,$TSLA port reported — stock jumps,TSLA,supply_chain,7
topic_1721,2025-10-13T12:16:34.040520,user_848,$MSFT hiring reported — stock jumps,MSFT,hiring,5
topic_1722,2024-12-07T12:16:34.040520,user_811,$AMZN layoff reported — investors cautious,AMZN,hiring,7
topic_1723,2024-12-08T12:16:34.040520,user_1965,$GOOG inflation reported — market reaction muted,GOOG,macro,5
topic_1724,2024-12-18T12:16:34.040520,user_532,$MSFT inflation reported — stock jumps,MSFT,macro,5
topic_1725,2025-07-08T12:16:34.040520,user_548,$GOOG logistics reported — analysts note,GOOG,supply_chain,5
topic_1726,2025-09-10T12:16:34.041496,user_1568,$AAPL profits reported — investors cautious,AAPL,earnings,9
topic_1727,2025-01-20T12:16:34.041496,user_561,$AAPL layoff reported — analysts note,AAPL,hiring,4
topic_1728,2025-02-02T12:16:34.041496,user_470,$AMZN insider sell reported — investors cautious,AMZN,insider_trading,5
topic_1729,2025-02-25T12:16:34.041496,user_1342,$AAPL outlook reported — investors cautious,AAPL,guidance,5
topic_1730,2025-10-31T12:16:34.041496,user_659,$NVDA cpi reported — investors cautious,NVDA,macro,7
topic_1731,2025-04-25T12:16:34.041496,user_105,$MSFT lawsuit reported — analysts note,MSFT,regulation,6
topic_1732,2025-10-11T12:16:34.041496,user_1232,$JPM deal reported — stock jumps,JPM,merger,5
topic_1733,2025-01-17T12:16:34.041496,user_267,$JPM gdp reported — analysts note,JPM,macro,3
topic_1734,2024-12-05T12:16:34.041496,user_10,$MSFT probe reported — investors cautious,MSFT,regulation,9
topic_1735,2024-12-21T12:16:34.041496,user_1912,$GOOG economy reported — analysts note,GOOG,macro,14
topic_1736,2025-05-03T12:16:34.041496,user_663,$AAPL recruitment reported — market reaction muted,AAPL,hiring,4
topic_1737,2025-05-17T12:16:34.041496,user_945,$NVDA compliance reported — stock jumps,NVDA,regulation,8
topic_1738,2025-10-05T12:16:34.041496,user_2372,$MSFT merger reported — stock jumps,MSFT,merger,7
topic_1739,2025-08-20T12:16:34.041496,user_1924,$TSLA talent reported — stock jumps,TSLA,hiring,3
topic_1740,2025-03-01T12:16:34.041496,user_385,$MSFT port reported — stock jumps,MSFT,supply_chain,10
topic_1741,2025-05-13T12:16:34.041496,user_1212,$AAPL shareholder reported — investors cautious,AAPL,dividend,7
topic_1742,2025-02-19T12:16:34.041496,user_2090,$GOOG probe reported — market reaction muted,GOOG,regulation,6
topic_1743,2024-11-24T12:16:34.041496,user_1826,$TSLA spinoff reported — analysts note,TSLA,merger,7
topic_1744,2025-01-08T12:16:34.041496,user_2184,$META gdp reported — investors cautious,META,macro,6
topic_1745,2025-04-26T12:16:34.041496,user_2264,$AAPL inflation reported — analysts note,AAPL,macro,6
topic_1746,2025-02-15T12:16:34.041496,user_237,$WMT dividend reported — analysts note,WMT,dividend,9
topic_1747,2024-12-14T12:16:34.041496,user_930,$JPM cash return reported — analysts note,JPM,dividend,7
topic_1748,2025-06-05T12:16:34.041496,user_2419,$JPM launch reported — analysts note,JPM,product_launch,3
topic_1749,2025-05-05T12:16:34.042497,user_1501,$META lawsuit reported — market reaction muted,META,regulation,12
topic_1750,2025-03-01T12:16:34.042497,user_884,$NVDA rollout reported — stock jumps,NVDA,product_launch,15
topic_1751,2025-01-22T12:16:34.042497,user_2239,$NVDA payout reported — investors cautious,NVDA,dividend,6
topic_1752,2024-12-26T12:16:34.042497,user_2459,$JPM beat reported — analysts note,JPM,earnings,2
topic_1753,2025-11-01T12:16:34.042497,user_379,$MSFT next quarter reported — market reaction muted,MSFT,guidance,6
topic_1754,2025-11-09T12:16:34.042497,user_1548,$GOOG insider reported — investors cautious,GOOG,insider_trading,6
topic_1755,2025-03-01T12:16:34.042497,user_1954,$BAC dividend reported — stock jumps,BAC,dividend,3
topic_1756,2024-12-06T12:16:34.042497,user_2258,$NVDA lawsuit reported — investors cautious,NVDA,regulation,6
topic_1757,2025-08-06T12:16:34.042497,user_2435,$TSLA guidance reported — investors cautious,TSLA,guidance,10
topic_1758,2025-10-06T12:16:34.042497,user_1104,$MSFT yield reported — investors cautious,MSFT,dividend,7
topic_1759,2025-09-21T12:16:34.042497,user_2413,$JPM new product reported — stock jumps,JPM,product_launch,10
topic_1760,2025-06-10T12:16:34.042497,user_608,$AMZN revenue reported — investors cautious,AMZN,earnings,10
topic_1761,2024-12-04T12:16:34.042497,user_1065,$BAC dividend reported — investors cautious,BAC,dividend,8
topic_1762,2025-03-07T12:16:34.042497,user_1664,$WMT  unveiled reported — stock jumps,WMT,product_launch,6
topic_1763,2024-11-22T12:16:34.042497,user_1386,$MSFT merger reported — analysts note,MSFT,merger,4
topic_1764,2025-02-12T12:16:34.042497,user_50,$META eps reported — market reaction muted,META,earnings,4
topic_1765,2025-11-06T12:16:34.042497,user_1365,$JPM eps reported — market reaction muted,JPM,earnings,8
topic_1766,2025-01-01T12:16:34.042497,user_1026,$GOOG earnings reported — analysts note,GOOG,earnings,9
topic_1767,2025-08-11T12:16:34.042497,user_761,$MSFT forecast reported — stock jumps,MSFT,guidance,7
topic_1768,2025-05-01T12:16:34.042497,user_1457,$BAC compliance reported — market reaction muted,BAC,regulation,8
topic_1769,2024-12-31T12:16:34.042497,user_1258,$TSLA revenue reported — market reaction muted,TSLA,earnings,8
topic_1770,2025-03-07T12:16:34.042497,user_2476,$NVDA port reported — investors cautious,NVDA,supply_chain,6
topic_1771,2024-12-20T12:16:34.042497,user_2118,$TSLA rollout reported — investors cautious,TSLA,product_launch,9
topic_1772,2025-08-06T12:16:34.043510,user_909,$AMZN estimates reported — market reaction muted,AMZN,guidance,7
topic_1773,2025-05-18T12:16:34.043510,user_325,$META dividend reported — stock jumps,META,dividend,5
topic_1774,2025-04-23T12:16:34.043510,user_1078,$BAC hiring reported — investors cautious,BAC,hiring,7
topic_1775,2025-01-04T12:16:34.043510,user_1132,$JPM guidance reported — stock jumps,JPM,guidance,6
topic_1776,2025-06-22T12:16:34.043510,user_909,$AMZN chip shortage reported — stock jumps,AMZN,supply_chain,7
topic_1777,2025-04-15T12:16:34.043510,user_916,$WMT profits reported — stock jumps,WMT,earnings,9
topic_1778,2025-06-13T12:16:34.043510,user_2340,$TSLA layoff reported — analysts note,TSLA,hiring,6
topic_1779,2025-06-07T12:16:34.043510,user_2457,$META forecast reported — stock jumps,META,guidance,7
topic_1780,2024-11-16T12:16:34.043510,user_77,$WMT new product reported — analysts note,WMT,product_launch,3
topic_1781,2025-07-15T12:16:34.043510,user_2291,$AAPL deal reported — analysts note,AAPL,merger,10
topic_1782,2025-10-07T12:16:34.043510,user_986,$AAPL Form 4 reported — analysts note,AAPL,insider_trading,10
topic_1783,2024-11-23T12:16:34.043510,user_2315,$TSLA buyout reported — analysts note,TSLA,merger,4
topic_1784,2025-01-25T12:16:34.043510,user_2498,$WMT deal reported — analysts note,WMT,merger,4
topic_1785,2025-10-06T12:16:34.043510,user_2399,$AAPL dividend reported — analysts note,AAPL,dividend,6
topic_1786,2025-08-03T12:16:34.043510,user_636,$MSFT recession reported — analysts note,MSFT,macro,11
topic_1787,2025-01-19T12:16:34.043510,user_1642,$WMT shareholder reported — analysts note,WMT,dividend,6
topic_1788,2024-11-27T12:16:34.043510,user_706,$META yield reported — market reaction muted,META,dividend,6
topic_1789,2025-07-11T12:16:34.043510,user_742,$TSLA dividend reported — investors cautious,TSLA,dividend,5
topic_1790,2025-06-16T12:16:34.043510,user_1929,$META lawsuit reported — investors cautious,META,regulation,3
topic_1791,2025-05-16T12:16:34.043510,user_2099,$GOOG profits reported — analysts note,GOOG,earnings,9
topic_1792,2025-06-08T12:16:34.043510,user_1905,$MSFT earnings reported — investors cautious,MSFT,earnings,8
topic_1793,2025-02-13T12:16:34.043510,user_462,$GOOG payout reported — stock jumps,GOOG,dividend,6
topic_1794,2025-05-14T12:16:34.044500,user_68,$BAC layoff reported — analysts note,BAC,hiring,6
topic_1795,2025-09-30T12:16:34.044500,user_2118,$WMT logistics reported — market reaction muted,WMT,supply_chain,10
topic_1796,2025-06-11T12:16:34.044500,user_2500,$META probe reported — investors cautious,META,regulation,15
topic_1797,2025-01-18T12:16:34.044500,user_1599,$AMZN revenue reported — investors cautious,AMZN,earnings,9
topic_1798,2025-06-18T12:16:34.044500,user_102,$WMT released reported — investors cautious,WMT,product_launch,9
topic_1799,2025-04-28T12:16:34.044500,user_872,$WMT cash return reported — stock jumps,WMT,dividend,7
topic_1800,2025-04-01T12:16:34.044500,user_938,$NVDA buyback reported — stock jumps,NVDA,insider_trading,8
topic_1801,2025-03-10T12:16:34.044500,user_589,$AMZN rate hike reported — investors cautious,AMZN,macro,5
topic_1802,2025-07-11T12:16:34.044500,user_33,$JPM compliance reported — market reaction muted,JPM,regulation,5
topic_1803,2025-05-19T12:16:34.044500,user_1635,$WMT launch reported — market reaction muted,WMT,product_launch,6
topic_1804,2025-07-31T12:16:34.044500,user_1108,$GOOG supplier reported — investors cautious,GOOG,supply_chain,11
topic_1805,2025-06-10T12:16:34.044500,user_1203,$BAC insider reported — investors cautious,BAC,insider_trading,7
topic_1806,2024-11-28T12:16:34.044500,user_2065,$MSFT economy reported — stock jumps,MSFT,macro,8
topic_1807,2025-04-17T12:16:34.044500,user_367,$TSLA regulatory reported — market reaction muted,TSLA,regulation,4
topic_1808,2025-03-20T12:16:34.044500,user_497,$AAPL port reported — investors cautious,AAPL,supply_chain,7
topic_1809,2025-05-14T12:16:34.044500,user_1575,$JPM Form 4 reported — market reaction muted,JPM,insider_trading,6
topic_1810,2025-06-03T12:16:34.044500,user_1118,$TSLA outlook reported — stock jumps,TSLA,guidance,5
topic_1811,2025-07-06T12:16:34.044500,user_980,$JPM profits reported — market reaction muted,JPM,earnings,6
topic_1812,2025-09-20T12:16:34.044500,user_1834,$GOOG Form 4 reported — stock jumps,GOOG,insider_trading,7
topic_1813,2025-01-14T12:16:34.044500,user_778,$GOOG buyout reported — market reaction muted,GOOG,merger,6
topic_1814,2025-04-20T12:16:34.044500,user_1819,$META q2 reported — market reaction muted,META,earnings,4
topic_1815,2024-12-21T12:16:34.044500,user_1608,$GOOG probe reported — investors cautious,GOOG,regulation,6
topic_1816,2025-01-21T12:16:34.044500,user_62,$AMZN cash return reported — investors cautious,AMZN,dividend,13
topic_1817,2025-04-01T12:16:34.044500,user_2028,$AAPL hiring reported — investors cautious,AAPL,hiring,7
topic_1818,2024-12-09T12:16:34.044500,user_2426,$MSFT recruitment reported — analysts note,MSFT,hiring,3
topic_1819,2025-02-11T12:16:34.045506,user_494,$JPM cash return reported — analysts note,JPM,dividend,12
topic_1820,2025-01-07T12:16:34.045506,user_2483,$BAC filing reported — investors cautious,BAC,insider_trading,9
topic_1821,2025-04-06T12:16:34.045506,user_2071,$BAC filing reported — analysts note,BAC,insider_trading,5
topic_1822,2025-04-26T12:16:34.045506,user_1854,$TSLA integration reported — stock jumps,TSLA,merger,7
topic_1823,2025-07-19T12:16:34.045506,user_972,$AMZN next quarter reported — stock jumps,AMZN,guidance,9
topic_1824,2025-11-01T12:16:34.045506,user_2487,$WMT inflation reported — stock jumps,WMT,macro,4
topic_1825,2025-05-06T12:16:34.045506,user_2392,$TSLA deal reported — analysts note,TSLA,merger,12
topic_1826,2025-02-26T12:16:34.045506,user_1218,$MSFT delay reported — market reaction muted,MSFT,supply_chain,6
topic_1827,2025-04-01T12:16:34.045506,user_1294,$AAPL earnings reported — stock jumps,AAPL,earnings,5
topic_1828,2025-07-25T12:16:34.045506,user_140,$WMT inflation reported — analysts note,WMT,macro,6
topic_1829,2024-11-28T12:16:34.045506,user_1744,$NVDA logistics reported — investors cautious,NVDA,supply_chain,12
topic_1830,2025-05-12T12:16:34.045506,user_430,$WMT fine reported — analysts note,WMT,regulation,5
topic_1831,2025-01-26T12:16:34.045506,user_1282,$TSLA probe reported — market reaction muted,TSLA,regulation,11
topic_1832,2025-03-21T12:16:34.045506,user_546,$NVDA regulatory reported — market reaction muted,NVDA,regulation,9
topic_1833,2025-07-16T12:16:34.045506,user_196,$AMZN earnings reported — investors cautious,AMZN,earnings,6
topic_1834,2025-07-10T12:16:34.045506,user_421,$BAC supplier reported — market reaction muted,BAC,supply_chain,10
topic_1835,2025-04-09T12:16:34.045506,user_2490,$META guidance reported — investors cautious,META,guidance,5
topic_1836,2025-08-24T12:16:34.046503,user_83,$META rollout reported — analysts note,META,product_launch,10
topic_1837,2025-02-14T12:16:34.046503,user_627,$AAPL merger reported — stock jumps,AAPL,merger,13
topic_1838,2024-11-30T12:16:34.046503,user_10,$MSFT regulatory reported — investors cautious,MSFT,regulation,6
topic_1839,2025-01-19T12:16:34.046503,user_1846,$META compliance reported — analysts note,META,regulation,7
topic_1840,2025-11-11T12:16:34.046503,user_1631,$TSLA next quarter reported — stock jumps,TSLA,guidance,12
topic_1841,2025-09-02T12:16:34.046503,user_1878,$NVDA buyback reported — market reaction muted,NVDA,insider_trading,8
topic_1842,2025-07-18T12:16:34.047025,user_1323,$GOOG dividend reported — analysts note,GOOG,dividend,5
topic_1843,2024-11-23T12:16:34.047025,user_216,$MSFT buyout reported — investors cautious,MSFT,merger,8
topic_1844,2024-11-13T12:16:34.047025,user_698,$JPM compliance reported — investors cautious,JPM,regulation,8
topic_1845,2025-06-03T12:16:34.047025,user_1434,$GOOG talent reported — stock jumps,GOOG,hiring,5
topic_1846,2025-05-06T12:16:34.047025,user_1445,$NVDA compliance reported — stock jumps,NVDA,regulation,7
topic_1847,2025-03-04T12:16:34.047025,user_662,$JPM estimates reported — analysts note,JPM,guidance,5
topic_1848,2025-10-03T12:16:34.047025,user_2200,$JPM forecast reported — investors cautious,JPM,guidance,9
topic_1849,2024-12-16T12:16:34.047025,user_1796,$AMZN spinoff reported — investors cautious,AMZN,merger,9
topic_1850,2025-08-06T12:16:34.047025,user_2405,$GOOG earnings reported — investors cautious,GOOG,earnings,2
topic_1851,2024-12-14T12:16:34.047025,user_2337,$JPM cpi reported — investors cautious,JPM,macro,2
topic_1852,2025-08-08T12:16:34.047025,user_2180,$WMT dividend reported — investors cautious,WMT,dividend,6
topic_1853,2025-06-07T12:16:34.047025,user_715,$GOOG filing reported — stock jumps,GOOG,insider_trading,5
topic_1854,2025-03-15T12:16:34.047025,user_251,$TSLA port reported — market reaction muted,TSLA,supply_chain,8
topic_1855,2025-07-06T12:16:34.047025,user_2105,$MSFT supplier reported — analysts note,MSFT,supply_chain,8
