id,timestamp,user,text,ticker,sector,likes,retweets,sentiment_label
sent_1538,2025-01-24T06:21:08.562699,user_447,$GOOG announces conference call on the news #markets,GOOG,Retail,1,2,neutral
sent_1539,2025-03-03T17:11:08.562699,user_222,$MSFT analyst meeting stock drops #markets #earnings,MSFT,Automotive,3,2,neutral
sent_1540,2025-09-03T02:37:08.562699,user_948,Alphabet Inc declining sales stock drops,GOOG,Retail,3,4,neutral
sent_1541,2025-04-24T05:05:08.562699,user_1369,$AAPL analyst meeting,AAPL,Technology,3,0,positive
sent_1542,2025-08-11T16:58:08.562699,user_720,$META shares traded shares traded,META,Financials,8,1,negative
sent_1543,2025-07-18T06:33:08.562699,user_924,$WMT analyst meeting weak guidance,WMT,Retail,5,3,neutral
sent_1544,2025-04-10T16:01:08.562699,user_1327,Alphabet Inc revenue miss investors are cautious,GOOG,Consumer Staples,5,2,negative
sent_1545,2025-11-04T05:24:08.562699,user_1311,$WMT buy rating according to sources,WMT,Financials,4,2,positive
sent_1546,2025-03-02T01:09:08.562699,user_1545,$META dividend declared investors are cautious,META,Retail,9,3,neutral
sent_1547,2025-05-08T08:41:08.562699,user_375,NVIDIA Corporation shares traded record profits,NVDA,Automotive,5,0,neutral
sent_1548,2025-11-11T16:41:08.562699,user_1940,"Amazon.com, Inc dividend declared",AMZN,Retail,5,1,neutral
sent_1549,2025-07-13T10:52:08.562699,user_1771,$GOOG declining sales stock reacts #markets,GOOG,Retail,5,3,negative
sent_1550,2025-03-15T03:56:08.562699,user_234,"Meta Platforms, Inc dividend declared mixed signals",META,Retail,4,3,neutral
sent_1551,2025-07-28T10:51:08.562699,user_432,$META dividend declared misses estimates #earnings,META,Technology,9,1,neutral
sent_1552,2025-01-05T00:06:08.563700,user_1499,$AMZN raising targets investors are cautious,AMZN,Retail,6,4,positive
sent_1553,2025-03-15T12:46:08.563700,user_819,$TSLA record profits #earnings,TSLA,Automotive,5,2,positive
sent_1554,2025-02-06T14:13:08.563700,user_1938,"Meta Platforms, Inc supply chain issues according to sources #markets",META,Retail,9,2,negative
sent_1555,2025-05-05T17:18:08.563700,user_583,$GOOG conference presentation beats expectations,GOOG,Retail,5,2,neutral
sent_1556,2024-12-26T13:21:08.563700,user_1261,$MSFT downgrade,MSFT,Automotive,5,0,negative
sent_1557,2025-08-12T13:21:08.563700,user_226,$TSLA strategic acquisition shares jump,TSLA,Consumer Discretionary,8,3,positive
sent_1558,2025-10-19T04:14:08.563700,user_1498,$WMT weak guidance filed SEC form,WMT,Technology,4,2,negative
sent_1559,2025-01-26T20:02:08.563700,user_1658,$BAC revenue growth supply chain issues,BAC,Retail,8,0,positive
sent_1560,2024-11-30T07:33:08.563700,user_334,NVIDIA Corporation weak guidance bullish outlook,NVDA,Consumer Staples,6,1,negative
sent_1561,2025-08-06T21:58:08.563700,user_1864,$TSLA misses estimates investors are cautious,TSLA,Consumer Staples,5,0,negative
sent_1562,2025-08-27T18:19:08.563700,user_704,NVIDIA Corporation misses estimates,NVDA,Retail,3,1,negative
sent_1563,2025-11-11T03:27:08.563700,user_829,Apple Inc record profits according to sources,AAPL,Technology,5,1,positive
sent_1564,2025-06-30T22:45:08.563700,user_1762,$NVDA declining sales stock reacts #earnings,NVDA,Retail,6,1,negative
sent_1565,2025-07-14T11:43:08.563700,user_516,Alphabet Inc filed SEC form #markets,GOOG,Retail,6,0,neutral
sent_1566,2025-08-25T10:03:08.563700,user_798,$JPM strong buy on the news,JPM,Technology,3,1,positive
sent_1567,2025-05-12T14:40:08.563700,user_115,$GOOG revenue miss,GOOG,Consumer Staples,4,1,neutral
sent_1568,2025-07-12T08:58:08.564698,user_1013,$GOOG upbeat guidance,GOOG,Technology,7,4,positive
sent_1569,2025-07-27T13:13:08.564698,user_1760,$AAPL revenue miss stock reacts,AAPL,Financials,3,1,negative
sent_1570,2025-10-22T08:03:08.564698,user_1211,"Amazon.com, Inc buy rating #earnings",AMZN,Retail,4,2,positive
sent_1571,2025-07-23T20:56:08.564698,user_418,NVIDIA Corporation revenue growth,NVDA,Retail,3,1,positive
sent_1572,2025-10-12T06:43:08.564698,user_180,$META company updates,META,Consumer Staples,4,2,neutral
sent_1573,2024-12-05T13:27:08.564698,user_1387,"Tesla, Inc conference presentation analyst meeting",TSLA,Consumer Discretionary,4,2,neutral
sent_1574,2025-02-05T05:38:08.564698,user_1790,$WMT upbeat guidance according to sources #markets #earnings,WMT,Technology,6,2,positive
sent_1575,2025-10-28T12:14:08.564698,user_301,"Meta Platforms, Inc layoffs announced losses widen",META,Consumer Discretionary,3,2,negative
sent_1576,2025-10-10T15:32:08.564698,user_195,Alphabet Inc solid quarter #markets,GOOG,Technology,3,2,positive
sent_1577,2025-04-14T04:42:08.564698,user_614,$NVDA filed SEC form #markets #earnings,NVDA,Semiconductors,4,4,positive
sent_1578,2025-02-06T09:30:08.564698,user_1817,$BAC strong earnings strong buy,BAC,Technology,5,1,positive
sent_1579,2025-03-14T04:53:08.564698,user_1135,$JPM regulatory probe record profits,JPM,Financials,4,1,negative
sent_1580,2025-09-02T15:25:08.564698,user_1603,NVIDIA Corporation dividend declared,NVDA,Retail,6,4,neutral
sent_1581,2025-01-30T03:42:08.564698,user_1205,$GOOG filed SEC form,GOOG,Financials,7,2,neutral
sent_1582,2024-12-28T23:05:08.564698,user_1399,$MSFT expansion plans,MSFT,Technology,6,1,positive
sent_1583,2025-02-05T04:58:08.564698,user_878,"Meta Platforms, Inc filed SEC form company updates",META,Automotive,2,2,neutral
sent_1584,2025-10-06T23:58:08.565697,user_1356,Bank of America Corporation weak guidance in after-hours trading,BAC,Consumer Staples,12,1,negative
sent_1585,2025-09-07T10:05:08.565697,user_960,$BAC analyst meeting,BAC,Technology,6,3,neutral
sent_1586,2025-10-07T02:39:08.565697,user_273,Walmart Inc raising targets mixed signals,WMT,Retail,7,1,positive
sent_1587,2025-10-17T10:43:08.565697,user_1346,Alphabet Inc dividend declared supply chain issues,GOOG,Semiconductors,6,2,neutral
sent_1588,2025-10-14T08:11:08.565697,user_1928,$TSLA dividend declared,TSLA,Retail,4,4,neutral
sent_1589,2025-01-03T02:04:08.565697,user_1554,$JPM layoffs announced analyst note,JPM,Technology,7,2,negative
sent_1590,2024-12-20T04:51:08.565697,user_1029,$TSLA strong buy on the news,TSLA,Technology,4,2,positive
sent_1591,2025-08-16T14:05:08.565697,user_1258,Alphabet Inc lawsuit,GOOG,Consumer Discretionary,7,2,negative
sent_1592,2025-04-20T12:15:08.565697,user_1989,$AMZN shares traded layoffs announced #markets,AMZN,Retail,8,1,neutral
sent_1593,2025-06-21T13:47:08.565697,user_1367,$AMZN announces conference call stock reacts #markets,AMZN,Retail,5,3,neutral
sent_1594,2025-08-12T10:36:08.565697,user_85,Bank of America Corporation downgrade,BAC,Consumer Discretionary,6,1,negative
sent_1595,2024-12-03T11:13:08.565697,user_426,$BAC regulatory probe stock reacts,BAC,Consumer Staples,5,5,negative
sent_1596,2025-07-23T12:48:08.565697,user_1863,"Tesla, Inc conference presentation shares jump",TSLA,Consumer Discretionary,6,0,neutral
sent_1597,2025-01-16T06:50:08.565697,user_17,$TSLA analyst meeting on the news,TSLA,Financials,4,2,neutral
sent_1598,2025-02-25T08:54:08.565697,user_221,Alphabet Inc dividend declared dividend declared #markets,GOOG,Financials,5,0,neutral
sent_1599,2025-10-07T00:59:08.566697,user_999,$AAPL regulatory probe on the news,AAPL,Consumer Discretionary,8,3,negative
sent_1600,2024-11-20T02:17:08.566697,user_389,$TSLA conference presentation revenue miss,TSLA,Consumer Staples,5,2,neutral
sent_1601,2025-06-09T04:30:08.566697,user_1731,$JPM strong buy losses widen #markets,JPM,Financials,5,1,positive
sent_1602,2025-08-25T19:19:08.566697,user_1178,"Meta Platforms, Inc expansion plans stock drops #markets",META,Automotive,8,1,positive
sent_1603,2025-08-15T10:28:08.566697,user_540,$META declining sales in after-hours trading #markets,META,Financials,6,3,negative
sent_1604,2025-03-02T18:09:08.566697,user_504,"Tesla, Inc bullish outlook investors are cautious",TSLA,Consumer Discretionary,5,2,positive
sent_1605,2024-12-15T16:35:08.566697,user_675,$TSLA weak guidance,TSLA,Financials,5,0,negative
sent_1606,2024-11-14T01:15:08.566697,user_1547,JPMorgan Chase & Co. regulatory probe according to sources #markets,JPM,Technology,5,3,negative
sent_1607,2025-03-14T13:47:08.566697,user_1895,$WMT beats expectations,WMT,Consumer Discretionary,7,1,positive
sent_1608,2025-03-09T04:44:08.566697,user_675,$AAPL losses widen,AAPL,Technology,7,2,negative
sent_1609,2025-03-04T13:17:08.566697,user_309,$AMZN dividend declared bullish outlook #markets,AMZN,Financials,6,2,neutral
sent_1610,2025-01-21T09:11:08.566697,user_177,Microsoft Corporation lawsuit shares jump,MSFT,Consumer Discretionary,2,0,negative
sent_1611,2025-08-10T11:42:08.566697,user_798,$BAC strategic acquisition market is watching,BAC,Retail,7,4,positive
sent_1612,2025-04-09T06:06:08.566697,user_780,$BAC beats expectations,BAC,Semiconductors,8,2,positive
sent_1613,2025-01-27T04:54:08.566697,user_1703,$NVDA conference presentation raising targets #earnings,NVDA,Retail,8,1,neutral
sent_1614,2024-12-04T07:32:08.566697,user_1361,$TSLA strong buy weak guidance #markets,TSLA,Financials,8,1,positive
sent_1615,2025-05-27T18:04:08.567695,user_396,"Meta Platforms, Inc strong buy profit warning",META,Technology,5,4,positive
sent_1616,2024-12-14T03:04:08.567695,user_881,Walmart Inc outperform #earnings,WMT,Technology,3,1,positive
sent_1617,2025-09-11T16:02:08.567695,user_1357,Apple Inc expansion plans #markets,AAPL,Consumer Staples,3,3,positive
sent_1618,2024-11-21T07:57:08.567695,user_1149,$BAC record profits,BAC,Automotive,6,3,positive
sent_1619,2024-11-15T15:13:08.567695,user_832,$NVDA analyst meeting losses widen #markets,NVDA,Retail,5,1,neutral
sent_1620,2025-09-07T00:54:08.567695,user_943,$BAC conference presentation #markets,BAC,Consumer Staples,4,1,neutral
sent_1621,2025-06-13T08:29:08.567695,user_336,$AAPL weak guidance CEO comments #markets #earnings,AAPL,Consumer Staples,2,3,negative
sent_1622,2024-11-30T03:55:08.567695,user_1042,$BAC weak guidance investors are cautious,BAC,Semiconductors,4,2,negative
sent_1623,2025-09-24T14:01:08.567695,user_514,JPMorgan Chase & Co. strong buy mixed signals #markets,JPM,Semiconductors,4,1,positive
sent_1624,2025-02-24T11:34:08.567695,user_599,$TSLA profit warning,TSLA,Consumer Discretionary,7,3,negative
sent_1625,2025-05-09T10:05:08.567695,user_57,$BAC bullish outlook,BAC,Retail,6,2,positive
sent_1626,2025-03-21T06:11:08.568334,user_897,$WMT strategic acquisition downgrade #markets,WMT,Retail,2,4,positive
sent_1627,2025-04-05T07:05:08.568334,user_689,$JPM shares traded in after-hours trading,JPM,Semiconductors,3,3,neutral
sent_1628,2025-09-12T22:40:08.568334,user_604,$AMZN analyst meeting,AMZN,Consumer Staples,3,1,neutral
sent_1629,2025-02-13T09:06:08.568334,user_1760,$TSLA analyst meeting buy rating,TSLA,Retail,7,1,neutral
sent_1630,2025-10-04T11:43:08.568334,user_1745,Alphabet Inc dividend declared outperform,GOOG,Retail,7,1,neutral
sent_1631,2025-11-09T23:10:08.568334,user_187,Bank of America Corporation expansion plans,BAC,Consumer Discretionary,5,2,positive
sent_1632,2025-04-13T07:27:08.568334,user_1080,$AAPL declining sales strategic acquisition,AAPL,Consumer Discretionary,4,1,neutral
sent_1633,2025-07-17T08:23:08.568334,user_956,$MSFT buy rating,MSFT,Financials,7,1,positive
sent_1634,2025-10-11T16:53:08.568334,user_459,$AAPL sell rating supply chain issues,AAPL,Financials,4,1,negative
sent_1635,2025-07-29T21:40:08.568334,user_1797,$MSFT strong buy,MSFT,Consumer Discretionary,10,0,positive
sent_1636,2025-10-27T19:10:08.568334,user_1807,$AMZN shares traded,AMZN,Semiconductors,2,0,neutral
sent_1637,2025-09-17T21:30:08.568334,user_1805,"Amazon.com, Inc revenue miss mixed signals #earnings",AMZN,Semiconductors,2,1,negative
sent_1638,2025-10-17T08:54:08.568334,user_490,"Amazon.com, Inc beats expectations",AMZN,Financials,7,3,positive
sent_1639,2025-03-07T13:44:08.568334,user_1045,$GOOG conference presentation,GOOG,Financials,10,2,positive
sent_1640,2024-11-29T05:12:08.568334,user_1262,$WMT regulatory probe,WMT,Consumer Staples,3,3,negative
sent_1641,2024-12-13T06:31:08.568334,user_17,$AAPL filed SEC form misses estimates,AAPL,Retail,6,4,neutral
sent_1642,2025-02-08T13:42:08.568334,user_1869,Bank of America Corporation raising targets,BAC,Consumer Discretionary,4,3,positive
sent_1643,2024-11-24T20:31:08.569458,user_1904,"Meta Platforms, Inc company updates",META,Semiconductors,7,0,neutral
sent_1644,2025-08-27T21:12:08.569458,user_719,$GOOG sell rating filed SEC form,GOOG,Consumer Staples,4,3,negative
sent_1645,2025-05-22T00:02:08.569458,user_1234,Apple Inc upbeat guidance company updates,AAPL,Consumer Staples,7,2,positive
sent_1646,2025-04-15T15:01:08.569458,user_1433,$NVDA strong buy,NVDA,Consumer Staples,6,1,positive
sent_1647,2025-02-16T17:58:08.569458,user_1058,$GOOG announces conference call in after-hours trading,GOOG,Retail,6,2,neutral
sent_1648,2025-07-03T08:14:08.569458,user_1036,"Meta Platforms, Inc strong buy #markets",META,Consumer Staples,3,2,positive
sent_1649,2025-09-10T00:44:08.569458,user_1240,Walmart Inc losses widen,WMT,Automotive,1,0,negative
sent_1650,2025-07-27T20:05:08.569458,user_1065,Microsoft Corporation weak guidance,MSFT,Retail,5,0,negative
sent_1651,2025-03-12T05:29:08.569458,user_1187,Walmart Inc solid quarter in after-hours trading #earnings,WMT,Consumer Staples,6,0,positive
sent_1652,2025-05-25T22:45:08.569458,user_504,"Meta Platforms, Inc profit warning stock reacts",META,Financials,5,1,negative
sent_1653,2025-01-04T13:29:08.569458,user_102,Microsoft Corporation strategic acquisition downgrade,MSFT,Consumer Staples,4,1,positive
sent_1654,2025-04-05T16:44:08.569458,user_1452,Alphabet Inc lawsuit,GOOG,Retail,2,0,negative
sent_1655,2025-04-04T13:32:08.569458,user_433,"Tesla, Inc company updates conference presentation #earnings",TSLA,Technology,5,2,neutral
sent_1656,2025-03-07T14:20:08.569458,user_989,$AMZN regulatory probe CEO comments,AMZN,Financials,2,3,negative
sent_1657,2025-03-05T16:29:08.569458,user_704,Microsoft Corporation lawsuit according to sources #markets,MSFT,Consumer Discretionary,3,5,negative
sent_1658,2025-10-11T05:43:08.569458,user_1685,$META dividend declared #earnings,META,Financials,4,1,neutral
sent_1659,2025-05-14T08:42:08.570454,user_1467,NVIDIA Corporation company updates strategic acquisition,NVDA,Consumer Discretionary,2,1,neutral
sent_1660,2025-02-01T17:36:08.570454,user_711,$WMT sell rating shares jump #markets,WMT,Automotive,5,4,negative
sent_1661,2025-06-07T09:16:08.570454,user_1298,$MSFT dividend declared company updates,MSFT,Automotive,5,3,negative
sent_1662,2024-12-23T13:23:08.570454,user_422,$AMZN strong earnings in after-hours trading #earnings,AMZN,Consumer Discretionary,2,0,positive
sent_1663,2025-05-06T14:49:08.570454,user_1021,Microsoft Corporation company updates outperform,MSFT,Retail,8,0,neutral
sent_1664,2024-12-23T13:22:08.570454,user_1109,$MSFT weak guidance in after-hours trading #markets,MSFT,Consumer Staples,1,3,negative
sent_1665,2025-04-26T04:35:08.570454,user_1417,$NVDA strategic acquisition,NVDA,Financials,4,0,positive
sent_1666,2025-07-11T17:30:08.570454,user_1603,"Tesla, Inc beats expectations stock reacts",TSLA,Financials,5,3,positive
sent_1667,2025-04-21T19:19:08.570454,user_534,"Tesla, Inc dividend declared",TSLA,Retail,4,1,neutral
sent_1668,2025-02-24T22:21:08.570454,user_1828,$JPM profit warning mixed signals,JPM,Retail,5,2,negative
sent_1669,2025-05-11T03:03:08.570454,user_132,$JPM conference presentation #markets,JPM,Consumer Staples,4,2,neutral
sent_1670,2025-08-28T22:06:08.570454,user_462,$WMT beats expectations outperform,WMT,Financials,5,2,positive
sent_1671,2025-02-25T22:47:08.570454,user_1494,$TSLA revenue miss,TSLA,Financials,5,3,negative
sent_1672,2025-03-31T13:04:08.570454,user_45,$TSLA bullish outlook investors are cautious,TSLA,Consumer Staples,3,2,positive
sent_1673,2025-08-20T22:24:08.570454,user_441,$WMT shares traded,WMT,Retail,5,2,positive
sent_1674,2025-10-04T07:06:08.570454,user_1980,"Meta Platforms, Inc company updates in after-hours trading",META,Consumer Discretionary,8,0,neutral
sent_1675,2025-06-27T12:27:08.571459,user_1020,JPMorgan Chase & Co. losses widen,JPM,Automotive,5,0,negative
sent_1676,2025-05-23T05:45:08.571459,user_1619,$META misses estimates record profits,META,Financials,9,1,negative
sent_1677,2024-12-18T09:13:08.571459,user_1657,$META bullish outlook #markets,META,Consumer Staples,5,3,positive
sent_1678,2025-07-10T07:47:08.571459,user_570,$NVDA strong earnings conference presentation,NVDA,Automotive,1,2,positive
sent_1679,2025-04-23T20:13:08.571459,user_214,Alphabet Inc outperform conference presentation #markets,GOOG,Semiconductors,5,3,positive
sent_1680,2025-06-13T00:25:08.571459,user_194,Microsoft Corporation announces conference call losses widen,MSFT,Consumer Staples,8,2,neutral
sent_1681,2025-10-29T12:02:08.571459,user_134,$NVDA declining sales analyst note #markets,NVDA,Financials,3,2,neutral
sent_1682,2025-03-18T11:19:08.571459,user_690,Bank of America Corporation sell rating,BAC,Technology,6,3,negative
sent_1683,2025-08-26T09:44:08.571459,user_920,$AAPL announces conference call on the news,AAPL,Semiconductors,8,3,neutral
sent_1684,2025-04-02T03:29:08.571459,user_14,$BAC regulatory probe,BAC,Consumer Discretionary,2,1,negative
sent_1685,2025-11-07T06:36:08.571459,user_257,$GOOG strong earnings,GOOG,Consumer Staples,5,1,positive
sent_1686,2025-03-06T09:25:08.571459,user_515,$MSFT supply chain issues stock reacts #earnings,MSFT,Semiconductors,9,2,negative
sent_1687,2025-07-22T18:20:08.571459,user_1173,$WMT solid quarter mixed signals,WMT,Financials,9,1,positive
sent_1688,2025-10-08T15:12:08.571459,user_1619,"Tesla, Inc shares traded",TSLA,Retail,8,3,negative
sent_1689,2025-01-22T12:55:08.571459,user_1990,$WMT shares traded #markets,WMT,Consumer Staples,6,3,positive
sent_1690,2025-01-06T07:37:08.571459,user_1764,JPMorgan Chase & Co. revenue growth supply chain issues,JPM,Automotive,4,2,neutral
sent_1691,2025-06-08T07:28:08.572457,user_1698,Walmart Inc buy rating mixed signals,WMT,Semiconductors,1,4,positive
